"Phthalylsulfacetamide","Phthalylsulfacetamide","S4365","L1700-19",362.36,"131-69-1","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Phthalylsulfacetamide is a sulfonamide with a high solubility and suited for systemic use for diseases of the eye.","C1(=C(C=CC=C1)C(=O)NC2=CC=C(C=C2)S(NC(C)=O)(=O)=O)C(=O)O",10,"http://www.selleckchem.com/products/phthalylsulfacetamide.html","Others",5,"m10","C2C12 Diff Tunicamycin","Con",34.28631,37.35998,41.55802,45.58286,46.29856,46.13174,45.64455,44.32672,43.69937,41.77241,39.6372,39.09752,39.31339,39.80133,39.63708,41.40784,42.12305,42.69818,41.66646,41.74845,40.83449,40.2873,41.47919,41.37052,39.24016,38.8313,39.47861,39.34004,37.93309,38.25893,38.42805,38.87793,38.33325,39.15602,39.13357,39.60349,39.83551,38.53682,39.08633,38.83276,39.76783,39.18635,41.04291,39.04427,38.882,39.61153,42.39784,43.53727,"SG",1.392293,2.320489,2.320489,2.320489,2.784587,2.784587,3.248684,2.784587,3.712782,3.712782,4.640978,12.06654,10.21015,14.85113,19.02801,24.13308,29.23816,35.27143,48.26617,59.40451,76.11204,102.1015,130.4115,147.119,159.6496,187.0314,199.562,210.7004,236.6899,252.0051,273.8177,279.3869,301.1995,304.9122,313.7301,327.653,336.0068,345.2887,353.6425,344.3605,347.1451,348.0733,345.7528,343.4323,333.2222,323.4761,325.3326,325.3326,"NLS",464.0978,507.723,540.2098,600.0784,650.201,681.2955,717.0311,749.5179,774.1151,776.8997,734.2027,733.7386,739.7719,734.6667,727.7053,734.2027,743.4846,757.8716,742.5565,757.8716,744.4128,727.2412,749.982,734.2027,686.4006,670.6213,631.6371,614.9296,593.1169,576.4094,550.42,520.2536,513.2921,467.3465,455.744,437.1801,420.9367,376.8474,356.8912,336.935,329.9735,317.4429,304.4482,282.1714,265.928,253.3974,250.1487,249.6846
"Spiramycin","Spiramycin","S4082","L1700-17",843.06,"8025-81-8","free base","Others","Other","Synthetic small molecule","Bacteria","Other","Spiramycin is a 16-membered ring macrolide (antibiotic).","C1[C@H](OC(C[C@H]([C@H]([C@H]([C@H](C[C@H]([C@H](/C=C/C=C/1)O[C@@H]2O[C@H]([C@H](CC2)N(C)C)C)C)CC=O)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)C)O[C@@H]4C[C@@]([C@@H]([C@H](O4)C)O)(O)C)N(C)C)O)OC)O)=O)C",118,"http://www.selleckchem.com/products/spiramycin.html","Others",5,"m11","C2C12 Diff Tunicamycin","Con",37.18874,41.58736,45.96264,49.35592,51.28453,50.97299,49.74331,48.04051,47.07289,45.90399,42.66475,41.66645,41.84391,41.70812,41.2922,42.2076,42.45281,41.92813,42.08795,41.48533,42.73547,42.2592,44.51273,45.1532,44.53381,44.67292,45.73463,46.4801,45.57422,45.38634,46.38532,46.98931,46.78299,46.16351,46.38677,47.7553,46.87583,48.06048,47.8889,48.32559,49.04453,48.59762,48.66986,49.00599,49.05371,48.95356,50.87713,50.89142,"SG",0.4640978,0.9281955,0.4640978,0.9281955,1.856391,2.320489,1.856391,1.856391,3.248684,5.569173,7.425564,5.105075,8.817858,12.53064,16.24342,19.9562,28.30996,36.66372,49.19436,63.58139,80.75301,107.2066,133.1961,154.5446,175.8931,190.7442,202.8107,232.0489,239.9386,265.928,284.4919,297.9508,301.6635,302.5917,311.8737,319.2993,322.0839,338.7914,335.5427,333.6863,345.7528,347.1451,357.3553,349.4656,357.8194,349.9297,367.1013,375.4551,"NLS",472.9156,529.0715,582.4427,634.4216,679.4391,736.9872,787.1098,798.2482,839.0887,865.5424,830.735,818.2043,821.4531,823.7736,820.5248,827.4863,844.658,842.3375,849.2989,846.0502,862.7578,859.9731,872.0397,868.3269,836.7682,822.8453,828.4145,820.0607,785.2534,762.9767,757.4075,759.264,738.8436,712.3901,713.7823,719.8156,676.1904,687.7929,676.6545,660.8752,650.6651,634.4216,656.6984,640.4549,638.1345,618.6423,621.891,616.3218
"Imipramine HCl","Imipramine HCl","S4377","L1700-19",316.87,"113-52-0","hydrochloride","Others","Other","","Mammalian","Receptor","Imipramine is a tricyclic antidepressant (TCA) of the dibenzazepine group, mainly used in the treatment of major depression and enuresis (inability to control urination).","C12(N(C3=C(CCC=1C=CC=C2)C=CC=C3)CCCN(C)C).Cl",10,"http://www.selleckchem.com/products/imipramine-hcl.html","Others",5,"m12","C2C12 Diff Tunicamycin","Con",23.85928,26.0608,29.69496,32.8556,35.00138,35.55516,35.05458,34.49831,34.00101,33.05806,31.67537,30.93508,31.4099,31.21208,30.35015,31.23868,31.69843,32.33546,33.72851,33.92242,34.00274,34.88306,37.59228,37.82605,38.10661,39.33535,39.2276,39.8711,39.80901,40.66431,40.99918,41.13367,41.62348,40.29717,40.96975,42.21858,42.18984,42.69748,42.63676,42.68202,43.80339,43.03375,44.65198,45.30068,44.12493,43.47232,44.52544,45.283,"SG",1.856391,1.856391,1.856391,1.392293,1.392293,1.392293,2.320489,2.784587,4.17688,3.248684,5.569173,6.497369,6.497369,8.817858,8.817858,12.06654,14.85113,21.3485,30.16636,39.44831,46.40978,55.69173,67.75828,83.0735,92.81956,103.4938,111.3835,122.5218,139.6934,137.3729,154.5446,158.2573,172.1803,184.2468,186.1032,202.3466,208.3799,218.1259,229.7284,224.6233,246.4359,232.513,260.3589,266.8562,260.8229,275.6741,270.1049,277.9946,"NLS",295.6303,338.3273,383.8089,426.0417,457.6004,506.7948,545.3149,567.1275,588.0119,611.2167,576.4094,568.5198,581.9786,588.476,567.5916,601.0066,595.4374,606.1117,642.7754,643.2395,648.8087,667.8367,699.3953,713.3183,710.9978,697.0748,686.8647,682.2237,685.4724,678.0468,698.4672,691.5057,683.616,673.8699,661.3393,692.4339,682.2237,675.7264,659.4829,662.7316,665.0521,635.814,651.5933,657.6265,646.9523,631.6371,631.173,629.3166
"Ifenprodil Tartrate","Ifenprodil Tartrate","S4091","L1700-17",475.53,"23210-58-4","tartrate","GluR","GluR","","Mammalian","Receptor","Ifenprodil is an atypical noncompetitive antagonist at the NMDA receptor, it interacts with high affinity at a homogeneous population of NMDA receptors in neonatal rat forebrain with IC50 of 0.3 μM.","C1(=CC=C(C=C1)C(C(N2CCC(CC2)CC3=CC=CC=C3)C)O)O.C4(=CC=C(C=C4)C(C(N5CCC(CC5)CC6=CC=CC=C6)C)O)O.C([C@@H]([C@H](C(O)=O)O)O)(O)=O",199,"http://www.selleckchem.com/products/ifenprodil-tartrate.html","Neuronal Signaling",5,"m13","C2C12 Diff Tunicamycin","Con",31.0782,34.09752,37.72968,40.96851,42.33028,42.88047,43.0962,40.82082,39.66532,37.81105,36.52734,36.03157,35.88783,35.41244,35.00862,35.33232,37.05113,37.20429,36.95644,37.04478,37.50941,38.00364,39.60627,39.77717,39.5293,41.4334,41.63869,42.53136,42.16658,42.56969,43.22308,43.85009,44.64701,44.70503,43.70646,46.28724,46.03394,46.41459,46.52844,47.08119,48.63395,47.40171,47.93302,49.11486,50.07937,49.63756,51.74949,50.32962,"SG",0.9281955,1.856391,2.320489,2.320489,0.9281955,2.784587,3.712782,3.712782,2.784587,2.784587,3.712782,3.712782,4.17688,8.817858,9.281956,15.31523,18.09981,32.48684,36.66372,51.97895,60.79681,74.25565,101.6374,110.4553,125.3064,148.0472,161.0419,166.147,170.788,185.6391,204.6671,206.0594,216.7337,215.8055,226.0156,237.154,239.4744,251.541,251.0769,264.5357,281.7073,276.6023,286.8124,299.343,309.5532,307.2327,325.7966,325.3326,"NLS",393.0908,449.2466,488.6949,548.0995,585.2273,630.7089,659.4829,666.9085,698.4672,700.3235,675.2623,668.7649,667.3726,663.6598,654.3779,665.5162,694.7543,706.8209,707.285,724.9207,742.5565,741.6282,785.2534,774.5792,757.4075,754.1589,752.3025,734.6667,738.8436,736.9872,736.0591,727.2412,726.313,728.1694,716.1028,736.0591,726.313,737.9155,750.9102,750.9102,752.7666,745.8051,751.8384,745.8051,761.5844,734.2027,742.5565,723.0643
"Potassium Canrenoate","Potassium Canrenoate","S4392","L1700-19",396.56,"2181-04-6","canrenoate","Others","No info at SleeckChem website","","","","","[C@@]12([C@]3([C@@]([C@@]4(C(C=C3)=CC(CC4)=O)C)(CC[C@@]1([C@@](CCC(=O)[O-])(O)CC2)C)[H])[H])[H].[K+]",10,"http://www.selleckchem.com/products/potassium-canrenoate.html","Others",5,"m14","C2C12 Diff Tunicamycin","Con",24.6989,28.00971,31.02896,34.45968,35.27955,35.67944,35.67757,35.16032,35.1458,33.73162,31.71453,30.76343,30.70478,30.15188,30.10112,30.91947,30.61298,30.72447,30.51109,30.60407,30.9719,31.58439,34.03826,34.41438,34.32948,34.04227,34.58624,35.17151,34.85682,35.1273,35.03605,34.37589,35.73358,35.35222,35.68835,36.66121,37.63186,37.89933,38.66441,38.21873,39.56923,38.66407,38.7196,39.88492,41.11909,41.56168,42.47174,42.69029,"SG",1.392293,2.784587,0.9281955,0.9281955,0.9281955,0.9281955,0.9281955,1.392293,1.392293,2.320489,2.784587,2.784587,1.856391,3.248684,8.817858,13.45884,17.63572,29.70226,42.2329,48.26617,58.01222,67.29417,80.28892,92.35545,96.06824,108.5989,123.45,136.9088,145.2626,149.4395,149.4395,151.76,158.7214,165.6829,175.429,185.6391,194.9211,206.5235,199.562,200.4902,210.7004,206.5235,213.9491,227.872,227.4079,242.259,248.2923,258.9666,"NLS",303.0558,337.8632,373.1346,424.6494,445.5338,492.8718,529.9996,555.0609,582.4427,586.1555,553.6686,558.3096,543.4585,546.2431,555.525,559.2378,568.0557,588.9401,563.8788,575.0172,593.5811,582.4427,629.3166,639.0626,606.1117,612.6091,604.2553,584.7632,575.4813,575.0172,580.1222,566.6634,577.8017,574.553,565.7352,592.6528,583.835,568.9839,566.6634,571.3044,582.4427,583.835,588.476,589.4042,585.6914,575.0172,590.3323,597.7579
"Voglibose","Voglibose","S4101","L1700-17",267.28,"83480-29-9","free base","Others","Alpha-glucosidase","Synthetic small molecule","Mammalian","Metabolism-related","Voglibose is an N-substituted derivative of valiolamine, excellent inhibitory activity against α-glucosidases and its action against hyperglycemia and various disorders caused by hyperglycemia.","[C@@H]1([C@@H]([C@H]([C@H](C[C@@]1(O)CO)NC(CO)CO)O)O)O",276,"http://www.selleckchem.com/products/voglibose.html","Others",5,"m15","C2C12 Diff Tunicamycin","Con",25.05664,27.29498,32.36447,34.37292,36.07336,36.48431,35.79313,33.92297,33.36856,32.3441,29.10214,28.68079,29.14416,27.95776,29.09476,29.48911,30.36079,29.8852,30.16129,31.38263,31.41025,31.55081,33.81285,34.83394,33.94516,35.33053,35.01348,35.53672,34.72868,35.37128,35.19838,35.04654,36.3505,36.23203,37.08063,38.79792,38.81417,38.56418,39.45839,40.01347,39.4621,38.58669,39.996,40.76253,40.49748,41.29558,42.3193,40.87415,"SG",2.784587,0.9281955,0.9281955,1.392293,1.392293,1.856391,2.784587,4.17688,4.640978,6.033271,5.105075,6.497369,9.281956,7.425564,9.281956,10.67425,16.70752,24.13308,32.48684,43.62519,51.05075,63.1173,77.50433,89.10677,91.42726,113.2399,121.5936,123.45,132.732,141.5498,149.9036,156.401,163.3624,171.2521,181.9263,199.562,205.1312,214.4132,221.8387,226.4797,226.0156,229.2643,230.1925,245.5077,250.1487,254.7897,259.8947,266.8562,"NLS",302.1277,347.6092,389.378,437.6442,451.5671,487.7668,515.1485,533.7125,549.4918,563.8788,515.1485,514.2203,533.7125,506.7948,514.2203,536.9611,542.9944,556.4532,563.8788,571.3044,568.0557,568.0557,614.9296,612.6091,595.9016,616.3218,592.6528,595.4374,579.6581,566.6634,562.9506,561.5583,577.8017,580.5863,568.9839,586.6196,588.0119,576.4094,581.5145,591.2606,571.3044,567.5916,574.553,596.3657,585.2273,580.1222,582.9068,574.0889
"Sodium 4-aminohippurate Hydrate","Sodium 4-aminohippurate Hydrate","S4414","L1700-19",216.17,"94-16-6","sodium","Others","No info at SleeckChem website","","","","","C1(=CC=C(C=C1)C(NCC([O-])=O)=O)N.[Na+]",10,"http://www.selleckchem.com/products/sodium-4-aminohippurate-hydrate.html","Others",5,"m16","C2C12 Diff Tunicamycin","Con",25.67515,26.85075,30.09408,31.82677,32.44149,31.51054,30.4988,29.37396,28.71063,28.10421,25.27685,24.27947,23.34328,22.31833,21.12884,21.01852,20.63619,20.02874,20.17767,19.93293,19.53262,19.03398,19.55245,19.38909,18.96103,18.41712,18.33561,18.64396,18.22411,17.53502,17.66101,17.19205,17.25996,17.33926,16.8875,17.04354,16.35527,16.63344,16.52299,16.41612,16.33248,16.3407,16.36853,16.06813,15.99366,15.83699,15.92375,15.95926,"SG",0.4640978,0.9281955,0.9281955,1.392293,2.320489,3.712782,9.281956,12.06654,14.85113,21.3485,24.13308,29.70226,35.73553,36.66372,48.26617,59.40451,65.90189,78.89662,91.42726,110.4553,132.2679,140.1575,163.3624,176.8212,180.9981,189.3519,184.7109,199.562,188.4237,192.6006,186.1032,181.9263,197.2415,193.9929,199.0979,201.4184,206.0594,205.5953,207.4517,203.7389,194.457,200.9543,204.6671,199.0979,206.9876,196.7775,192.1365,192.6006,"NLS",319.7634,347.6092,381.9525,409.3342,445.0698,473.8438,505.4025,528.1432,549.4918,545.779,504.9384,508.187,503.082,476.6284,474.3079,496.1205,465.9542,460.385,477.5566,465.026,472.4515,460.8491,464.0978,452.9594,437.6442,420.0085,395.4113,396.8036,361.5322,351.7861,341.1118,341.1118,317.907,321.1557,293.3098,296.0944,287.2765,263.6075,260.8229,250.1487,236.2258,236.6899,227.872,228.3361,218.59,216.7337,210.7004,200.9543
"Desvenlafaxine Succinate","Desvenlafaxine Succinate","S4112","L1700-17",381.46,"386750-22-7","succinate","5-HT Receptor","SLC6A4 (SERT)","Synthetic small molecule","Mammalian","Signaling-related","Desvenlafaxine Succinate is a new serotonin (5-HT) transporter and norepinephrine (NE) transporter reuptake inhibitor with Ki of 40.2 nM and 558.4 nM respectively.","C1(C(CCCC1)(C(CN(C)C)C2=CC=C(C=C2)O)O).C(CCC(O)=O)(O)=O",209,"http://www.selleckchem.com/products/desvenlafaxine-succinate.html","Neuronal Signaling",5,"m17","C2C12 Diff Tunicamycin","Con",43.74587,48.78254,53.03809,56.24352,57.53894,55.75444,54.89291,53.37829,52.40183,50.33344,50.8063,49.79809,48.98209,49.2602,50.60116,50.20618,50.44009,49.93825,49.63333,49.62955,49.57981,49.74724,47.98429,49.28132,49.96511,50.50874,50.16667,51.16081,51.45596,51.67108,51.83314,52.09278,51.99457,52.22245,52.22791,51.68912,51.36044,52.69355,52.66315,53.60229,52.19863,52.85337,52.17963,52.70834,52.26907,52.73693,52.32653,52.24267,"SG",2.784587,1.856391,1.856391,2.320489,2.320489,1.856391,3.248684,3.712782,4.17688,4.17688,6.033271,9.746053,10.21015,15.77932,22.27669,30.63045,46.40978,55.22763,68.22237,95.60414,116.4885,135.9807,148.9754,174.9649,196.3134,228.3361,265.4639,288.6688,295.6303,305.8404,313.266,326.7248,338.3273,348.5374,348.5374,346.2169,366.1731,382.8806,398.1959,410.7265,405.6215,420.9367,418.1521,413.5111,410.7265,428.8263,436.716,430.6827,"NLS",537.8893,601.4707,657.1624,704.5004,758.7999,823.7736,849.2989,895.7087,923.0905,938.4057,980.6386,998.2743,982.495,989.9205,1011.733,993.1693,1021.943,1014.982,1028.441,1025.656,1034.474,1005.7,966.2515,967.1797,971.8207,986.6719,964.8593,933.3006,915.6649,882.2499,854.8681,866.0064,859.5091,845.122,828.8786,802.8892,788.9662,782.9329,790.3585,789.8944,765.2972,764.8331,737.9155,725.8489,725.8489,724.4566,723.5284,701.2517
"Fingolimod (FTY720) HCl","Fingolimod (FTY720) HCl","S5002","L1700-19",343.9,"162359-56-0","hydrochloride","S1P Receptor","S1P Receptor","Synthetic small molecule","Mammalian","Receptor","Fingolimod (FTY720) is a S1P antagonist with IC50 of 0.033 nM.","C1(=CC=C(C=C1)CCCCCCCC)CCC(CO)(N)CO.Cl",200,"http://www.selleckchem.com/products/FTY720.html","GPCR &amp; G Protein",5,"m18","C2C12 Diff Tunicamycin","Con",43.91883,48.89339,53.16334,55.4967,56.34428,53.90694,52.58371,51.32941,51.20094,51.58225,51.74443,50.9506,50.5769,51.56788,51.47755,53.40945,54.37023,54.59644,55.93798,56.3704,57.27239,58.07288,59.01537,59.75744,60.71671,62.68085,63.58697,64.71209,65.79583,66.14818,66.15136,68.07227,67.60886,67.51505,68.01716,68.04854,67.60368,69.32706,69.56343,68.57896,70.02174,70.68745,69.5271,70.12868,71.42255,70.29427,71.86049,71.34028,"SG",4.17688,3.248684,4.17688,3.712782,3.248684,3.712782,3.248684,5.105075,8.35376,9.281956,8.817858,11.60244,12.06654,11.13835,16.70752,16.24342,17.63572,19.02801,21.3485,24.59718,28.77406,29.70226,32.95094,42.2329,50.58666,51.05075,56.15583,64.04549,66.83008,74.71974,72.86335,82.60941,87.25038,98.85282,100.7092,106.7425,116.4885,138.3011,137.3729,150.8318,160.5778,168.9316,169.8598,180.534,191.2083,196.3134,200.4902,200.4902,"NLS",574.0889,642.3113,685.9365,726.7771,778.2919,811.2429,833.0555,870.6474,912.8803,945.3671,974.6053,969.0361,970.8925,968.108,981.5668,995.0256,1016.374,1039.579,1055.822,1085.061,1096.663,1126.365,1134.255,1155.139,1183.449,1188.09,1231.715,1239.605,1248.887,1274.412,1288.8,1324.535,1315.253,1319.894,1323.143,1321.286,1318.966,1355.166,1357.95,1363.519,1371.873,1395.542,1375.586,1380.691,1402.968,1379.763,1398.327,1414.57
"Timolol Maleate","Timolol Maleate","S4123","L1700-17",432.49,"26921-17-5","maleate","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Timolol Maleate is a non-selective, beta-adrenergic receptor antagonist for β1/β2 with Ki of 1.97 nM/2.0 nM.","C1(C(OC[C@H](CNC(C)(C)C)O)=NSN=1)N2(CCOCC2).C(=C\C(O)=O)/C(O)=O",198,"https://www.selleckchem.com/products/timolol-maleate.html","Neuronal Signaling",5,"m19","C2C12 Diff Tunicamycin","Con",39.14994,43.43722,48.00232,50.37349,50.63583,50.28115,49.39468,47.46415,46.8703,46.28757,45.10269,43.14331,43.63863,43.10144,44.42867,44.05559,44.17487,44.64237,44.09539,44.5506,45.73821,44.26269,45.20489,46.20703,47.07837,47.86998,48.1813,49.26849,49.03493,49.21439,49.64157,50.48042,50.15472,50.19493,50.40561,49.88574,50.2224,50.80017,51.46765,50.22206,51.05161,52.49772,53.67325,54.16009,54.38081,54.033,55.41529,54.89651,"SG",1.856391,1.392293,0.9281955,1.392293,1.856391,2.320489,1.856391,1.392293,1.392293,2.320489,5.105075,6.497369,6.033271,8.817858,12.99474,24.13308,34.34324,40.37651,47.80207,61.725,88.17857,104.422,126.6987,148.9754,159.1855,180.9981,197.7056,207.9158,222.3028,231.1207,245.5077,261.287,268.7126,271.0331,288.2047,284.4919,298.4149,303.5199,308.625,314.1942,305.3763,328.1171,330.9017,330.4376,330.9017,342.0401,346.2169,343.8965,"NLS",480.8053,537.8893,603.7912,640.919,661.8034,707.285,754.623,796.8559,838.1606,847.4425,838.6247,834.4478,830.735,858.5809,853.0117,851.6194,855.7963,866.9346,864.6141,879.0012,892.9241,881.7858,869.2551,890.6036,864.6141,865.0782,873.432,867.3987,846.0502,833.0555,824.7017,833.9837,823.7736,810.3147,822.8453,784.3253,787.5739,776.8997,786.6457,769.9382,781.0765,789.4303,804.7455,802.8892,793.1431,788.038,788.9662,784.3253
"EPZ005687","EPZ005687","S7004","L1700-19",539.67,"1396772-26-1","free base","Histone Methyltransferase","EZH2","Synthetic small molecule","Mammalian","Epigenetic enzyme","EPZ005687 is a potent and selective inhibitor of EZH2 with Ki of 24 nM, 50-fold selectivity against EZH1 and 500-fold selectivity against 15 other protein methyltransferases.","C12=C(C(=CC(=C1)C3=CC=C(C=C3)CN4CCOCC4)C(=O)NCC5C(NC(=CC=5C)C)=O)C=NN2C6CCCC6",10,"http://www.selleckchem.com/products/epz005687.html","Epigenetics",5,"m20","C2C12 Diff Tunicamycin","Con",40.47856,44.98437,48.81915,52.53171,53.88525,51.84067,50.6,48.79813,47.05584,45.93764,45.63536,44.53167,44.39584,44.84885,45.26392,46.55593,47.7457,49.01255,48.94957,50.1032,51.34292,53.07802,54.55163,56.70996,57.8324,58.263,61.28095,61.98053,62.73957,63.72947,65.157,65.76716,66.14791,67.14861,67.23142,68.2599,67.80746,70.293,70.80847,70.83894,71.37198,71.98614,73.1965,73.99599,75.21059,75.28957,77.61646,78.34058,"SG",2.320489,2.320489,3.712782,5.105075,4.17688,5.105075,2.784587,3.248684,2.784587,3.712782,3.712782,5.569173,5.105075,8.35376,16.70752,19.9562,27.38177,32.02275,48.26617,50.12256,58.94042,79.36072,87.25038,95.14005,99.78102,112.3117,130.4115,135.5166,149.4395,144.7985,159.6496,165.6829,180.0699,187.0314,193.9929,207.4517,209.7722,228.3361,234.3694,248.2923,266.8562,269.1767,271.0331,287.2765,290.5252,305.8404,306.3045,319.7634,"NLS",497.9769,542.5303,594.0452,643.7036,694.7543,721.2079,761.1204,788.038,814.0275,835.376,845.122,850.2271,840.9451,845.122,846.9785,866.0064,898.9574,908.7034,930.0519,938.8698,960.2183,969.9644,990.8488,1002.451,1011.733,1013.125,1049.325,1041.9,1059.999,1073.922,1099.912,1109.194,1145.857,1127.758,1146.786,1157.924,1178.808,1224.29,1264.202,1273.484,1279.518,1317.109,1335.209,1337.53,1380.227,1402.039,1428.957,1437.775
"Eprazinone 2HCl","Eprazinone 2HCl","S4137","L1700-17",453.44,"10402-53-6","hydrochloride","Others","Other","Synthetic small molecule","Mammalian","Metabolism-related","Eprazinone is a mucolytic.","C(C1=CC=CC=C1)(CN2CCN(CC2)CC(C(C3C=CC=CC=3)=O)C)OCC.Cl.Cl",10,"http://www.selleckchem.com/products/eprazinone-2hcl.html","Others",5,"m21","C2C12 Diff Tunicamycin","Con",42.14516,45.88916,51.37419,54.03734,55.28182,54.77094,52.13902,49.90807,49.35891,48.0774,45.58749,44.79383,44.01034,44.52958,44.57851,45.4029,45.5207,45.56697,46.18633,45.58409,45.90276,47.27523,48.25935,48.89338,49.68647,49.66462,50.12365,51.17388,52.21362,52.58138,52.18653,53.1035,52.68929,52.94174,53.63899,52.07359,52.99056,52.47066,53.60707,53.33436,53.44116,52.70259,53.70613,54.42144,53.90384,53.88484,55.11251,55.38364,"SG",1.856391,1.392293,1.856391,2.320489,2.320489,2.320489,5.105075,5.105075,5.569173,6.033271,6.961466,9.281956,11.13835,15.31523,21.3485,26.45357,33.87914,41.7688,51.97895,63.1173,82.1453,95.60414,125.3064,142.478,161.506,169.8598,187.0314,197.7056,215.3414,217.1978,236.6899,249.2205,264.0716,274.7459,294.238,300.7354,295.6303,311.4096,315.5865,308.625,320.6916,320.2274,331.3658,313.266,335.5427,333.6863,339.2555,343.4323,"NLS",648.8087,665.9803,703.5722,765.7613,810.3147,864.15,895.7087,926.8032,955.5773,988.9924,970.4284,953.7209,980.6386,979.7104,976.9258,961.6106,974.1412,993.1693,1014.518,995.0256,982.0309,981.5668,997.8102,1001.523,984.8155,975.5335,989.9205,998.2743,997.8102,984.3514,976.4617,973.213,970.8925,957.8978,950.4722,940.7262,915.2008,932.8365,926.8032,904.9907,905.4548,889.2113,895.2446,878.537,871.1115,859.045,892.46,885.9626
"IPI-145 (INK1197)","IPI-145 (INK1197)","S7028","L1700-19",416.86,"1201438-56-3","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","IPI-145 (INK1197) is a novel and selective PI3K δ/γ inhibitor with Ki and IC50 of 23 pM/243 pM and 1 nM/50 nM, highly selective for PI3K δ/γ than other protein kinases. Phase 2.","C1=CC=C2C(=C1Cl)C(N(C(=C2)[C@H](C)NC3=NC=NC4=C3N=CN4)C5=CC=CC=C5)=O",201,"http://www.selleckchem.com/products/ipi-145-ink1197.html","Angiogenesis",5,"m22","C2C12 Diff Tunicamycin","Con",36.96873,41.9849,47.08824,49.62305,51.63366,51.60546,50.33432,48.02684,47.1788,45.6341,43.71844,42.81417,43.05571,41.60823,41.64348,42.15628,42.45081,42.80667,42.71441,43.61744,44.95268,44.93989,45.96418,46.58922,47.95583,47.93925,49.70954,49.56025,50.06388,50.11728,51.05037,50.70556,52.16297,51.08467,52.53976,51.17994,51.41169,52.79814,52.16782,53.25465,54.04689,53.86858,55.35857,55.20224,55.10091,55.57318,57.75087,57.97622,"SG",3.712782,2.320489,2.320489,1.856391,0.4640978,0.4640978,0.4640978,1.392293,0.9281955,1.856391,0.9281955,2.320489,7.425564,7.425564,11.60244,16.24342,23.66899,29.70226,34.80733,42.2329,55.22763,63.58139,71.93516,83.5376,108.5989,125.3064,153.1523,161.506,187.0314,202.8107,214.8773,235.2976,251.0769,261.7511,288.6688,304.9122,332.7581,346.2169,361.9962,357.8194,370.35,393.5549,413.047,411.1906,411.6547,398.1959,409.7983,405.6215,"NLS",445.0698,492.8718,551.8123,598.222,646.4882,686.8647,733.7386,745.8051,783.397,805.2097,799.6404,802.425,820.989,826.0941,817.2762,840.9451,832.1273,839.5529,840.4811,853.9399,865.5424,879.4653,883.6422,900.8138,925.4109,937.4775,951.4005,936.0852,933.7647,928.1956,941.1902,940.2621,947.6876,930.9801,935.157,924.0187,904.9907,921.2341,898.9574,901.2779,913.8085,879.0012,907.3112,891.0677,898.9574,895.2446,908.7034,896.1728
"NA.87","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"m23","C2C12 Diff Tunicamycin","Con",34.12944,37.44709,42.43106,46.28308,47.71207,47.29063,45.59377,44.63037,45.5951,44.23533,42.4649,41.26753,42.37955,43.54538,42.60099,43.18764,44.54721,45.13214,44.52889,45.57596,45.89496,45.76294,48.71237,49.55487,49.57256,50.85599,51.14791,52.49088,53.41379,53.7035,54.65572,55.82011,56.00394,55.84492,56.72944,57.35755,57.50192,59.51556,60.08038,59.59612,60.68351,60.33289,60.92561,61.39699,61.81194,61.04456,63.12354,63.67518,"SG",0.9281955,2.320489,1.392293,1.392293,1.856391,0.4640978,1.856391,2.784587,3.248684,4.17688,6.497369,8.817858,7.425564,9.281956,12.06654,13.92293,16.24342,22.74079,31.55865,36.19963,44.08929,57.08403,60.79681,71.00696,87.25038,94.67594,111.8476,122.0577,132.732,145.7267,158.2573,166.6111,167.5393,173.5726,175.8931,188.8878,196.3134,210.2363,219.0542,226.0156,238.0822,245.0436,269.1767,259.4307,266.8562,268.7126,280.3151,276.6023,"NLS",439.5006,491.4795,549.4918,608.8963,645.56,672.0135,700.3235,725.3848,788.5021,802.425,782.9329,775.0433,784.7893,791.2867,794.5354,820.989,840.017,850.6912,862.7578,877.6089,887.819,887.819,939.3339,956.5055,962.5388,963.9311,987.6,983.8873,990.3846,995.4897,1002.915,1017.766,1045.612,1024.264,1036.794,1051.646,1061.856,1039.579,1043.292,1059.535,1080.884,1074.386,1083.668,1079.491,1056.751,1068.817,1072.53,1079.956
